1626831188046092,20210721093254030,1967811,1741878,1967809,买成交,78.95,100
1626831188837869,20210721093255830,1978558,1726559,0,买撤单,0,300
1626831197699212,20210721093306100,2046442,0,1783175,卖撤单,0,400
1626831197699822,20210721093306110,2046470,0,1142923,卖撤单,0,100
1626831200054240,20210721093308670,2064420,0,582115,卖撤单,0,100
1626831203652727,20210721093312550,2089901,1727590,2089900,买成交,78.9,100
1626831204034635,20210721093312990,2092869,2092868,2089900,卖成交,78.9,300
1626831204035022,20210721093312990,2092898,2089918,0,买撤单,0,300
1626831204035047,20210721093312990,2092899,2089919,0,买撤单,0,100
1626831204035091,20210721093312990,2092900,2089921,0,买撤单,0,400
1626831204035106,20210721093312990,2092902,2089920,0,买撤单,0,400
1626831205725101,20210721093314990,2105421,2092901,0,买撤单,0,400
1626831205725157,20210721093314990,2105422,2092911,0,买撤单,0,400
1626831205727118,20210721093315010,2105474,2095151,0,买撤单,0,100
1626831205728117,20210721093315010,2105504,2095148,0,买撤单,0,100
1626831205999110,20210721093315110,2106252,2090052,0,买撤单,0,800
1626831206003666,20210721093315120,2106288,2106287,1967809,卖成交,78.95,100
1626831206003719,20210721093315120,2106293,2105423,0,买撤单,0,200
1626831206003724,20210721093315120,2106295,2105424,0,买撤单,0,100
1626831206021120,20210721093315200,2107120,2107119,1967809,卖成交,78.95,100
1626831206021253,20210721093315200,2107153,2106294,0,买撤单,0,800
1626831206915445,20210721093316000,2112219,1774335,0,买撤单,0,500
1626831207848323,20210721093317680,2123160,2107119,0,买撤单,0,100
1626831209114278,20210721093319620,2135393,1679236,0,买撤单,0,300
1626831209129368,20210721093319630,2135535,2106272,0,买撤单,0,800
1626831210139954,20210721093321200,2144217,2123175,0,买撤单,0,800
1626831210139956,20210721093321200,2144218,2123176,0,买撤单,0,100
1626831210140227,20210721093321200,2144241,1680515,0,买撤单,0,200
1626831210152320,20210721093321330,2144905,2135537,0,买撤单,0,900
1626831210282767,20210721093321490,2145723,2145722,2123174,卖成交,79.01,300
1626831210365119,20210721093321590,2146358,2144926,0,买撤单,0,700
1626831213971628,20210721093325420,2171460,2145744,0,买撤单,0,700
1626831213971670,20210721093325420,2171461,2145745,0,买撤单,0,100
1626831214361759,20210721093325870,2174027,2146359,0,买撤单,0,800
1626831217013439,20210721093329250,2194280,2098813,0,买撤单,0,300
1626831217025003,20210721093329340,2194803,2174029,0,买撤单,0,700
1626831217801065,20210721093330390,2200604,2096487,0,买撤单,0,300
1626831217801437,20210721093330400,2200678,2193742,0,买撤单,0,100
1626831217802496,20210721093330430,2200812,2171434,0,买撤单,0,100
1626831217802904,20210721093330450,2200917,2194804,0,买撤单,0,800
1626831223271368,20210721093337000,2239870,2092926,0,买撤单,0,300
1626831223281164,20210721093337050,2240310,2095085,0,买撤单,0,200
1626831223878269,20210721093339940,2257468,312699,0,买撤单,0,300
1626831223878310,20210721093339940,2257500,2239884,0,买撤单,0,100
1626831224490093,20210721093342590,2271931,2246044,2271930,买成交,79.01,700
1626831224490102,20210721093342590,2271932,2239869,2271930,买成交,78.79,300
1626831224490184,20210721093342590,2271933,2200918,2271930,买成交,78.78,700
1626831227406150,20210721093345790,2289632,2193710,0,买撤单,0,400
1626831227406198,20210721093345800,2289643,2271951,0,买撤单,0,100
1626831227415676,20210721093345840,2289909,2194396,0,买撤单,0,300
1626831227415685,20210721093345840,2289913,2145452,0,买撤单,0,200
1626831236388184,20210721093355940,2344840,908946,0,买撤单,0,1200
1626831236390976,20210721093356040,2345231,2200918,0,买撤单,0,200
1626831236408657,20210721093356220,2346513,2345233,0,买撤单,0,400
1626831236711509,20210721093356290,2346919,2345818,0,买撤单,0,300
1626831236711626,20210721093356290,2346945,2345324,0,买撤单,0,300
1626831236711863,20210721093356300,2347014,2334779,0,买撤单,0,300
1626831240992368,20210721093400830,2372133,2105434,0,买撤单,0,200
1626831245069935,20210721093405050,2399916,2373059,2399915,买成交,78.87,300
1626831245070099,20210721093405050,2399917,2372132,2399915,买成交,78.86,300
1626831245070231,20210721093405050,2399918,2346935,2399915,买成交,78.85,300
1626831245070249,20210721093405050,2399919,2346516,2399915,买成交,78.84,400
1626831245070318,20210721093405050,2399920,2344869,2399915,买成交,78.82,300
1626831245070542,20210721093405050,2399921,2273097,2399915,买成交,78.8,400
1626831247819106,20210721093407670,2418352,0,457213,卖撤单,0,700
1626831248214927,20210721093407910,2419514,0,789254,卖撤单,0,100
1626831253904301,20210721093413550,2454879,2273097,2454878,买成交,78.8,100
1626831260332451,20210721093420070,2491011,2470010,2491010,买成交,78.88,100
1626831260642177,20210721093420220,2491888,2470010,2491887,买成交,78.88,100
1626831261077225,20210721093421010,2495498,2470010,2495497,买成交,78.88,200
1626831261077226,20210721093421010,2495499,2273097,2495497,买成交,78.8,500
1626831261077227,20210721093421010,2495500,2437546,2495497,买成交,78.8,200
1626831261077228,20210721093421010,2495501,2401133,2495497,买成交,78.78,1100
1626831262957935,20210721093422940,2506422,2401133,2506421,买成交,78.78,100
1626831263659442,20210721093423110,2507355,2200642,2507354,买成交,78.77,100
1626831264647749,20210721093424320,2513306,0,2507387,卖撤单,0,1000
1626831264647759,20210721093424320,2513307,2200642,0,买撤单,0,200
1626831264647782,20210721093424320,2513312,0,2507474,卖撤单,0,100
1626831264648171,20210721093424320,2513321,2092941,0,买撤单,0,500
1626831267668761,20210721093427400,2529599,2193767,0,买撤单,0,300
1626831267683578,20210721093427530,2530123,1666276,0,买撤单,0,200
1626831268862064,20210721093428640,2536804,2171471,0,买撤单,0,200
1626831268866692,20210721093428670,2536941,0,2529658,卖撤单,0,100
1626831271314275,20210721093431010,2548868,2548867,2514216,卖成交,78.77,100
1626831271315568,20210721093431020,2548904,2144203,0,买撤单,0,300
1626831274895494,20210721093434880,2570109,2123186,0,买撤单,0,300
1626831275668058,20210721093435350,2573084,2573083,2548901,卖成交,78.87,200
1626831275668074,20210721093435350,2573085,2573083,2548993,卖成交,78.87,200
1626831275668076,20210721093435350,2573086,2573083,2549001,卖成交,78.87,100
1626831285499225,20210721093445450,2625679,0,463476,卖撤单,0,100
1626831285507430,20210721093445490,2625838,688990,0,买撤单,0,100
1626831302081264,20210721093502030,2710553,2675243,2710552,买成交,78.8,100
1626831302379700,20210721093502360,2712485,2105411,2712484,买成交,78.63,100
1626831304159255,20210721093503760,2719118,2105411,2719117,买成交,78.63,100
1626831304159256,20210721093503760,2719119,1724479,2719117,买成交,78.56,200
1626831304159293,20210721093503760,2719120,1724674,2719117,买成交,78.56,100
1626831304177406,20210721093503940,2720202,1724674,2720201,买成交,78.56,100
1626831304177426,20210721093503940,2720203,2098240,2720201,买成交,78.55,100
1626831304177723,20210721093503940,2720231,0,2719139,卖撤单,0,100
1626831304177747,20210721093503940,2720234,2720233,2720201,卖成交,78.55,100
1626831304177750,20210721093503940,2720236,2720235,2720201,卖成交,78.55,700
1626831305387602,20210721093505070,2727716,2720235,2727715,买成交,78.55,100
1626831305388951,20210721093505070,2727747,0,2720252,卖撤单,0,100
1626831305389772,20210721093505070,2727767,0,2506441,卖撤单,0,1000
1626831306235501,20210721093506040,2733932,2733931,2727715,卖成交,78.55,100
